"","sample","cell_type","composition","integrate"
"1595","MOCC-000Q-B","Plasma cells",0.0632943958614365,"Y"
"1596","MOCC-000Q-B","Platelets",0,"Y"
"1597","MOCC-000Q-B","Preadipocytes",4.23996377919369e-20,"Y"
"1598","MOCC-000Q-B","pro B-cells",0.0381846281796812,"Y"
"1599","MOCC-000Q-B","Sebocytes",0.199960104131854,"Y"
"1600","MOCC-000Q-B","Skeletal muscle",4.18138149331231e-18,"Y"
"1601","MOCC-000Q-B","Smooth muscle",0.123748281483118,"Y"
"1602","MOCC-000Q-B","Tgd cells",0.0360605149151253,"Y"
"1603","MOCC-000Q-B","Th1 cells",0.0577351250638073,"Y"
"1604","MOCC-000Q-B","Th2 cells",0.327374281260578,"Y"
"1605","MOCC-000Q-B","Tregs",0.0015886352857729,"Y"
"1606","MOCC-000Q-B","ImmuneScore",0.304354279458264,"Y"
"1607","MOCC-000Q-B","StromaScore",0.0143888830963556,"Y"
"1608","MOCC-000Q-B","MicroenvironmentScore",0.318743162554619,"Y"
"1609","MOCC-000R-B","aDC",0.38085613120133,"Y"
"1610","MOCC-000R-B","Adipocytes",9.43988632117256e-19,"Y"
"1611","MOCC-000R-B","Astrocytes",1.27686590291075e-18,"Y"
"1612","MOCC-000R-B","B-cells",0.262612825157187,"Y"
"1613","MOCC-000R-B","Basophils",0.0619165679145936,"Y"
"1614","MOCC-000R-B","CD4+ memory T-cells",0.0384247421539092,"Y"
"1615","MOCC-000R-B","CD4+ naive T-cells",0.00357093809639966,"Y"
"1616","MOCC-000R-B","CD4+ T-cells",5.77835425787274e-19,"Y"
"1617","MOCC-000R-B","CD4+ Tcm",0,"Y"
"1618","MOCC-000R-B","CD4+ Tem",0.0273822912543805,"Y"
"1619","MOCC-000R-B","CD8+ naive T-cells",0,"Y"
"1620","MOCC-000R-B","CD8+ T-cells",0.104714087984109,"Y"
"1621","MOCC-000R-B","CD8+ Tcm",0.177788497302288,"Y"
"1622","MOCC-000R-B","CD8+ Tem",0.0346962944996351,"Y"
"1623","MOCC-000R-B","cDC",0.0343968476530122,"Y"
"1624","MOCC-000R-B","Chondrocytes",0.00913398606778668,"Y"
"1625","MOCC-000R-B","Class-switched memory B-cells",0.118828390776545,"Y"
"1626","MOCC-000R-B","CLP",0.0273169594230539,"Y"
"1627","MOCC-000R-B","CMP",0,"Y"
"1628","MOCC-000R-B","DC",0.0332421339888923,"Y"
"1629","MOCC-000R-B","Endothelial cells",7.30880274704494e-20,"Y"
"1630","MOCC-000R-B","Eosinophils",0.0124399951119743,"Y"
"1631","MOCC-000R-B","Epithelial cells",0.645059064334203,"Y"
"1632","MOCC-000R-B","Erythrocytes",0,"Y"
"1633","MOCC-000R-B","Fibroblasts",0.00283000800779469,"Y"
"1634","MOCC-000R-B","GMP",1.50746303262127e-18,"Y"
"1635","MOCC-000R-B","Hepatocytes",0.000607094466029078,"Y"
"1636","MOCC-000R-B","HSC",0.00173435805356471,"Y"
"1637","MOCC-000R-B","iDC",0.0572839327827927,"Y"
"1638","MOCC-000R-B","Keratinocytes",0.283372472257079,"Y"
"1639","MOCC-000R-B","ly Endothelial cells",0,"Y"
"1640","MOCC-000R-B","Macrophages",0.138739908058658,"Y"
"1641","MOCC-000R-B","Macrophages M1",0.102717540456759,"Y"
"1642","MOCC-000R-B","Macrophages M2",0.0187354558581906,"Y"
"1643","MOCC-000R-B","Mast cells",0.0120390659570789,"Y"
"1644","MOCC-000R-B","Megakaryocytes",3.46406334041615e-22,"Y"
"1645","MOCC-000R-B","Melanocytes",1.10613839920743e-19,"Y"
"1646","MOCC-000R-B","Memory B-cells",0.0488035034331502,"Y"
"1647","MOCC-000R-B","MEP",0.0106821435857958,"Y"
"1648","MOCC-000R-B","Mesangial cells",0.0269972214736174,"Y"
"1649","MOCC-000R-B","Monocytes",0.00819483766694309,"Y"
"1650","MOCC-000R-B","MPP",3.0526159698793e-18,"Y"
"1651","MOCC-000R-B","MSC",1.6645202884476e-18,"Y"
"1652","MOCC-000R-B","mv Endothelial cells",8.75687544855041e-20,"Y"
"1653","MOCC-000R-B","Myocytes",0,"Y"
"1654","MOCC-000R-B","naive B-cells",0.00757227543803788,"Y"
"1655","MOCC-000R-B","Neurons",0,"Y"
"1656","MOCC-000R-B","Neutrophils",0,"Y"
"1657","MOCC-000R-B","NK cells",0.00830481494677964,"Y"
"1658","MOCC-000R-B","NKT",0.013467341484414,"Y"
"1659","MOCC-000R-B","Osteoblast",0.0617269846900764,"Y"
"1660","MOCC-000R-B","pDC",0.12020722386078,"Y"
"1661","MOCC-000R-B","Pericytes",0.0857281441718523,"Y"
"1662","MOCC-000R-B","Plasma cells",0.0636539253212885,"Y"
"1663","MOCC-000R-B","Platelets",0.00058410318654837,"Y"
"1664","MOCC-000R-B","Preadipocytes",0.0198537432471906,"Y"
"1665","MOCC-000R-B","pro B-cells",0.0351081240214728,"Y"
"1666","MOCC-000R-B","Sebocytes",0.190619394147173,"Y"
"1667","MOCC-000R-B","Skeletal muscle",0,"Y"
"1668","MOCC-000R-B","Smooth muscle",0.0237636484243077,"Y"
"1669","MOCC-000R-B","Tgd cells",0.0660034247709721,"Y"
"1670","MOCC-000R-B","Th1 cells",0.0248405530430917,"Y"
"1671","MOCC-000R-B","Th2 cells",0.223003216693264,"Y"
"1672","MOCC-000R-B","Tregs",0.0472694866761381,"Y"
"1673","MOCC-000R-B","ImmuneScore",0.386858445914415,"Y"
"1674","MOCC-000R-B","StromaScore",0.00141500400389734,"Y"
"1675","MOCC-000R-B","MicroenvironmentScore",0.388273449918312,"Y"
"1676","MOCC-000S-B","aDC",0.177612787041033,"N"
"1677","MOCC-000S-B","Adipocytes",0.00204699607847507,"N"
"1678","MOCC-000S-B","Astrocytes",0.136823886729401,"N"
"1679","MOCC-000S-B","B-cells",0,"N"
"1680","MOCC-000S-B","Basophils",0.039648046695985,"N"
"1681","MOCC-000S-B","CD4+ memory T-cells",0.00218752981960189,"N"
"1682","MOCC-000S-B","CD4+ naive T-cells",4.30095006258506e-19,"N"
"1683","MOCC-000S-B","CD4+ T-cells",0,"N"
"1684","MOCC-000S-B","CD4+ Tcm",1.31341144081058e-18,"N"
"1685","MOCC-000S-B","CD4+ Tem",0,"N"
"1686","MOCC-000S-B","CD8+ naive T-cells",0.00381306613539749,"N"
"1687","MOCC-000S-B","CD8+ T-cells",0,"N"
"1688","MOCC-000S-B","CD8+ Tcm",0,"N"
"1689","MOCC-000S-B","CD8+ Tem",0,"N"
"1690","MOCC-000S-B","cDC",0.00666721767423976,"N"
"1691","MOCC-000S-B","Chondrocytes",0.038075099722598,"N"
"1692","MOCC-000S-B","Class-switched memory B-cells",0.0139258323401141,"N"
"1693","MOCC-000S-B","CLP",0.020882184214102,"N"
"1694","MOCC-000S-B","CMP",0,"N"
"1695","MOCC-000S-B","DC",0.0104999815984043,"N"
"1696","MOCC-000S-B","Endothelial cells",0.0104782362713034,"N"
"1697","MOCC-000S-B","Eosinophils",0,"N"
"1698","MOCC-000S-B","Epithelial cells",0.706733969009886,"N"
"1699","MOCC-000S-B","Erythrocytes",0.000313630719818732,"N"
"1700","MOCC-000S-B","Fibroblasts",0.0332499770307807,"N"
"1701","MOCC-000S-B","GMP",0,"N"
"1702","MOCC-000S-B","Hepatocytes",0,"N"
"1703","MOCC-000S-B","HSC",0.0864812588553004,"N"
"1704","MOCC-000S-B","iDC",0.0578818075175324,"N"
"1705","MOCC-000S-B","Keratinocytes",0.371834849806554,"N"
"1706","MOCC-000S-B","ly Endothelial cells",0.000709181140002963,"N"
"1707","MOCC-000S-B","Macrophages",0.0221081716957016,"N"
"1708","MOCC-000S-B","Macrophages M1",0.0202052437896569,"N"
"1709","MOCC-000S-B","Macrophages M2",0,"N"
"1710","MOCC-000S-B","Mast cells",0.00250530821819343,"N"
"1711","MOCC-000S-B","Megakaryocytes",0.00214164570433056,"N"
"1712","MOCC-000S-B","Melanocytes",0.000681797063700623,"N"
"1713","MOCC-000S-B","Memory B-cells",0,"N"
"1714","MOCC-000S-B","MEP",0.033757107270258,"N"
"1715","MOCC-000S-B","Mesangial cells",0.0872061118291428,"N"
"1716","MOCC-000S-B","Monocytes",0.00618092967206727,"N"
"1717","MOCC-000S-B","MPP",2.95772520574004e-19,"N"
"1718","MOCC-000S-B","MSC",0.0179462235156439,"N"
"1719","MOCC-000S-B","mv Endothelial cells",0.00585761797527115,"N"
"1720","MOCC-000S-B","Myocytes",0,"N"
"1721","MOCC-000S-B","naive B-cells",0,"N"
"1722","MOCC-000S-B","Neurons",0.000253194825558845,"N"
"1723","MOCC-000S-B","Neutrophils",0.00145952800818105,"N"
"1724","MOCC-000S-B","NK cells",8.58116337711238e-18,"N"
"1725","MOCC-000S-B","NKT",0.0151152336854103,"N"
"1726","MOCC-000S-B","Osteoblast",0.0400313148736273,"N"
"1727","MOCC-000S-B","pDC",0.00159948095712235,"N"
"1728","MOCC-000S-B","Pericytes",0.188698737847443,"N"
"1729","MOCC-000S-B","Plasma cells",0.0117330794569343,"N"
"1730","MOCC-000S-B","Platelets",0,"N"
"1731","MOCC-000S-B","Preadipocytes",1.1837195420266e-17,"N"
"1732","MOCC-000S-B","pro B-cells",0.00315797576350929,"N"
"1733","MOCC-000S-B","Sebocytes",0.377818354821032,"N"
"1734","MOCC-000S-B","Skeletal muscle",0,"N"
"1735","MOCC-000S-B","Smooth muscle",0.0217685632020494,"N"
"1736","MOCC-000S-B","Tgd cells",0.00418428445986437,"N"
"1737","MOCC-000S-B","Th1 cells",0.0304452462457643,"N"
"1738","MOCC-000S-B","Th2 cells",0.257408991632348,"N"
"1739","MOCC-000S-B","Tregs",0.0155596739499175,"N"
"1740","MOCC-000S-B","ImmuneScore",0.0285026127950318,"N"
"1741","MOCC-000S-B","StromaScore",0.0228876046902796,"N"
"1742","MOCC-000S-B","MicroenvironmentScore",0.0513902174853114,"N"
"1743","MOCC-000T-B","aDC",0.0824411673011874,"Y"
"1744","MOCC-000T-B","Adipocytes",1.80682078696029e-19,"Y"
"1745","MOCC-000T-B","Astrocytes",0,"Y"
"1746","MOCC-000T-B","B-cells",0.0543189370143057,"Y"
"1747","MOCC-000T-B","Basophils",0.0527570322418225,"Y"
"1748","MOCC-000T-B","CD4+ memory T-cells",0.0114517747474514,"Y"
"1749","MOCC-000T-B","CD4+ naive T-cells",6.58608165927812e-19,"Y"
"1750","MOCC-000T-B","CD4+ T-cells",3.1177220322827e-20,"Y"
"1751","MOCC-000T-B","CD4+ Tcm",5.06904968029988e-19,"Y"
"1752","MOCC-000T-B","CD4+ Tem",0,"Y"
"1753","MOCC-000T-B","CD8+ naive T-cells",0.00276685057498408,"Y"
"1754","MOCC-000T-B","CD8+ T-cells",0.0196941897843681,"Y"
"1755","MOCC-000T-B","CD8+ Tcm",0.050851429590769,"Y"
"1756","MOCC-000T-B","CD8+ Tem",0.0106742842369419,"Y"
"1757","MOCC-000T-B","cDC",0.00938168019031791,"Y"
"1758","MOCC-000T-B","Chondrocytes",0,"Y"
"1759","MOCC-000T-B","Class-switched memory B-cells",0.0214198187710094,"Y"
"1760","MOCC-000T-B","CLP",0.0450637604630966,"Y"
"1761","MOCC-000T-B","CMP",0.00342070425588715,"Y"
"1762","MOCC-000T-B","DC",0.00315800270243556,"Y"
"1763","MOCC-000T-B","Endothelial cells",0.00046730313619369,"Y"
"1764","MOCC-000T-B","Eosinophils",4.04837706033346e-20,"Y"
"1765","MOCC-000T-B","Epithelial cells",0.675221481695026,"Y"
"1766","MOCC-000T-B","Erythrocytes",0.000558516130094846,"Y"
"1767","MOCC-000T-B","Fibroblasts",3.89088797296106e-18,"Y"
"1768","MOCC-000T-B","GMP",0.0197558048743892,"Y"
"1769","MOCC-000T-B","Hepatocytes",0,"Y"
"1770","MOCC-000T-B","HSC",0.00858460582805508,"Y"
"1771","MOCC-000T-B","iDC",0.0717704348097867,"Y"
"1772","MOCC-000T-B","Keratinocytes",0.383418288308319,"Y"
"1773","MOCC-000T-B","ly Endothelial cells",9.90901239111703e-20,"Y"
"1774","MOCC-000T-B","Macrophages",0.0218697222778167,"Y"
"1775","MOCC-000T-B","Macrophages M1",0.0237940641766254,"Y"
"1776","MOCC-000T-B","Macrophages M2",1.09387135002542e-22,"Y"
"1777","MOCC-000T-B","Mast cells",0.0136480782490723,"Y"
"1778","MOCC-000T-B","Megakaryocytes",0.000437368809200415,"Y"
"1779","MOCC-000T-B","Melanocytes",0.000252932418306662,"Y"
"1780","MOCC-000T-B","Memory B-cells",0.0023607786909809,"Y"
"1781","MOCC-000T-B","MEP",0.0446464335189365,"Y"
"1782","MOCC-000T-B","Mesangial cells",0.0146025872765682,"Y"
"1783","MOCC-000T-B","Monocytes",0.0411505892829699,"Y"
"1784","MOCC-000T-B","MPP",3.11225680718163e-19,"Y"
"1785","MOCC-000T-B","MSC",0.0264412531272745,"Y"
"1786","MOCC-000T-B","mv Endothelial cells",0.00160781280949487,"Y"
"1787","MOCC-000T-B","Myocytes",0.0028499799364551,"Y"
"1788","MOCC-000T-B","naive B-cells",0.0102996563185982,"Y"
"1789","MOCC-000T-B","Neurons",0,"Y"
"1790","MOCC-000T-B","Neutrophils",0.00328993694763857,"Y"
"1791","MOCC-000T-B","NK cells",0.00146030551504231,"Y"
"1792","MOCC-000T-B","NKT",0.0198878169286247,"Y"
"1793","MOCC-000T-B","Osteoblast",0.0559159367242486,"Y"
"1794","MOCC-000T-B","pDC",0.0398639457479908,"Y"
"1795","MOCC-000T-B","Pericytes",0.067613391898151,"Y"
"1796","MOCC-000T-B","Plasma cells",0.0268747414774915,"Y"
"1797","MOCC-000T-B","Platelets",2.48533533248706e-19,"Y"
"1798","MOCC-000T-B","Preadipocytes",0,"Y"
"1799","MOCC-000T-B","pro B-cells",0.0126804435317953,"Y"
"1800","MOCC-000T-B","Sebocytes",0.291060666462385,"Y"
"1801","MOCC-000T-B","Skeletal muscle",7.4831637233342e-19,"Y"
"1802","MOCC-000T-B","Smooth muscle",0.127285856980175,"Y"
"1803","MOCC-000T-B","Tgd cells",0.0244600213382911,"Y"
"1804","MOCC-000T-B","Th1 cells",0.0392471183777627,"Y"
"1805","MOCC-000T-B","Th2 cells",0.229052620255263,"Y"
"1806","MOCC-000T-B","Tregs",0.00545368675096937,"Y"
"1807","MOCC-000T-B","ImmuneScore",0.105726507849099,"Y"
"1808","MOCC-000T-B","StromaScore",0.000233651568096847,"Y"
"1809","MOCC-000T-B","MicroenvironmentScore",0.105960159417196,"Y"
"1810","MOCC-000U-B","aDC",0.159695478475425,"Y"
"1811","MOCC-000U-B","Adipocytes",0.00365908432404158,"Y"
"1812","MOCC-000U-B","Astrocytes",0.244553196238329,"Y"
"1813","MOCC-000U-B","B-cells",0,"Y"
"1814","MOCC-000U-B","Basophils",0,"Y"
"1815","MOCC-000U-B","CD4+ memory T-cells",0.000953025422266538,"Y"
"1816","MOCC-000U-B","CD4+ naive T-cells",0,"Y"
"1817","MOCC-000U-B","CD4+ T-cells",2.14064840499859e-19,"Y"
"1818","MOCC-000U-B","CD4+ Tcm",0.0314198880370132,"Y"
"1819","MOCC-000U-B","CD4+ Tem",6.55177589144536e-19,"Y"
"1820","MOCC-000U-B","CD8+ naive T-cells",0.00434353823433476,"Y"
"1821","MOCC-000U-B","CD8+ T-cells",5.24702692247712e-19,"Y"
"1822","MOCC-000U-B","CD8+ Tcm",8.97605715186863e-19,"Y"
"1823","MOCC-000U-B","CD8+ Tem",0,"Y"
"1824","MOCC-000U-B","cDC",0.0182165483934753,"Y"
"1825","MOCC-000U-B","Chondrocytes",0.101256584698881,"Y"
"1826","MOCC-000U-B","Class-switched memory B-cells",0,"Y"
"1827","MOCC-000U-B","CLP",0.0133373784873375,"Y"
"1828","MOCC-000U-B","CMP",2.19402284092906e-18,"Y"
"1829","MOCC-000U-B","DC",0.0082852036581524,"Y"
"1830","MOCC-000U-B","Endothelial cells",0.0125323551533694,"Y"
"1831","MOCC-000U-B","Eosinophils",2.47126337212985e-19,"Y"
"1832","MOCC-000U-B","Epithelial cells",0.622404446932672,"Y"
"1833","MOCC-000U-B","Erythrocytes",0,"Y"
"1834","MOCC-000U-B","Fibroblasts",0.169360190749128,"Y"
"1835","MOCC-000U-B","GMP",0,"Y"
"1836","MOCC-000U-B","Hepatocytes",2.52616213924198e-18,"Y"
"1837","MOCC-000U-B","HSC",0.108646319037231,"Y"
"1838","MOCC-000U-B","iDC",0.063335188114094,"Y"
"1839","MOCC-000U-B","Keratinocytes",0.338174204949948,"Y"
"1840","MOCC-000U-B","ly Endothelial cells",0.00264085766978366,"Y"
"1841","MOCC-000U-B","Macrophages",0.0171784901432932,"Y"
"1842","MOCC-000U-B","Macrophages M1",0.0122048172572693,"Y"
"1843","MOCC-000U-B","Macrophages M2",0.000126797181837539,"Y"
"1844","MOCC-000U-B","Mast cells",0.00294267317699495,"Y"
"1845","MOCC-000U-B","Megakaryocytes",0.000796962739435195,"Y"
"1846","MOCC-000U-B","Melanocytes",1.34662780743939e-19,"Y"
"1847","MOCC-000U-B","Memory B-cells",1.49631945063995e-17,"Y"
"1848","MOCC-000U-B","MEP",0.0520069922011941,"Y"
"1849","MOCC-000U-B","Mesangial cells",0.0187992309649782,"Y"
"1850","MOCC-000U-B","Monocytes",0,"Y"
"1851","MOCC-000U-B","MPP",0,"Y"
"1852","MOCC-000U-B","MSC",0.0852407981184661,"Y"
"1853","MOCC-000U-B","mv Endothelial cells",0.0105338945624284,"Y"
"1854","MOCC-000U-B","Myocytes",0.0040456357678194,"Y"
"1855","MOCC-000U-B","naive B-cells",1.88519259615027e-18,"Y"
"1856","MOCC-000U-B","Neurons",0.000907430455907987,"Y"
"1857","MOCC-000U-B","Neutrophils",0,"Y"
"1858","MOCC-000U-B","NK cells",1.23920236202702e-20,"Y"
"1859","MOCC-000U-B","NKT",0.000439950167032708,"Y"
"1860","MOCC-000U-B","Osteoblast",0.0343887939004937,"Y"
"1861","MOCC-000U-B","pDC",0,"Y"
"1862","MOCC-000U-B","Pericytes",0.235160683773143,"Y"
"1863","MOCC-000U-B","Plasma cells",0.0138862067875993,"Y"
"1864","MOCC-000U-B","Platelets",0,"Y"
"1865","MOCC-000U-B","Preadipocytes",1.89229198213316e-20,"Y"
"1866","MOCC-000U-B","pro B-cells",2.50497727370749e-18,"Y"
"1867","MOCC-000U-B","Sebocytes",0.298418650795898,"Y"
"1868","MOCC-000U-B","Skeletal muscle",1.27114647887669e-18,"Y"
"1869","MOCC-000U-B","Smooth muscle",0.117843506748922,"Y"
"1870","MOCC-000U-B","Tgd cells",0,"Y"
"1871","MOCC-000U-B","Th1 cells",0.0215727814302226,"Y"
"1872","MOCC-000U-B","Th2 cells",0.176147816194218,"Y"
"1873","MOCC-000U-B","Tregs",4.180659636185e-19,"Y"
"1874","MOCC-000U-B","ImmuneScore",0.018937577985627,"Y"
"1875","MOCC-000U-B","StromaScore",0.0927758151132696,"Y"
"1876","MOCC-000U-B","MicroenvironmentScore",0.111713393098897,"Y"
"1877","MOCC-000V-B","aDC",0.177582990437474,"N"
"1878","MOCC-000V-B","Adipocytes",0,"N"
"1879","MOCC-000V-B","Astrocytes",0.0399032997246554,"N"
"1880","MOCC-000V-B","B-cells",0.0651799836455042,"N"
"1881","MOCC-000V-B","Basophils",0.082736067472716,"N"
"1882","MOCC-000V-B","CD4+ memory T-cells",0.0484553064596133,"N"
"1883","MOCC-000V-B","CD4+ naive T-cells",4.63903850879572e-18,"N"
"1884","MOCC-000V-B","CD4+ T-cells",0,"N"
"1885","MOCC-000V-B","CD4+ Tcm",0,"N"
"1886","MOCC-000V-B","CD4+ Tem",0.0247367179145538,"N"
"1887","MOCC-000V-B","CD8+ naive T-cells",0.0180616406605852,"N"
"1888","MOCC-000V-B","CD8+ T-cells",0.112871826014653,"N"
"1889","MOCC-000V-B","CD8+ Tcm",0.16640399498556,"N"
"1890","MOCC-000V-B","CD8+ Tem",0.0718874858337079,"N"
"1891","MOCC-000V-B","cDC",0,"N"
"1892","MOCC-000V-B","Chondrocytes",0.00247487027246877,"N"
"1893","MOCC-000V-B","Class-switched memory B-cells",0.0376222764280286,"N"
"1894","MOCC-000V-B","CLP",0.0398951753363906,"N"
"1895","MOCC-000V-B","CMP",0,"N"
"1896","MOCC-000V-B","DC",0.0109026245564906,"N"
"1897","MOCC-000V-B","Endothelial cells",0,"N"
"1898","MOCC-000V-B","Eosinophils",0,"N"
"1899","MOCC-000V-B","Epithelial cells",0.571070142771132,"N"
"1900","MOCC-000V-B","Erythrocytes",0,"N"
"1901","MOCC-000V-B","Fibroblasts",0.0810033058302678,"N"
"1902","MOCC-000V-B","GMP",0,"N"
"1903","MOCC-000V-B","Hepatocytes",0.00161918837115443,"N"
"1904","MOCC-000V-B","HSC",0.0109237485155436,"N"
"1905","MOCC-000V-B","iDC",0.132975029931497,"N"
"1906","MOCC-000V-B","Keratinocytes",0.12194535718232,"N"
"1907","MOCC-000V-B","ly Endothelial cells",0,"N"
"1908","MOCC-000V-B","Macrophages",0.0853233472121853,"N"
"1909","MOCC-000V-B","Macrophages M1",0.06289094048073,"N"
"1910","MOCC-000V-B","Macrophages M2",0.00591713938023266,"N"
"1911","MOCC-000V-B","Mast cells",0,"N"
"1912","MOCC-000V-B","Megakaryocytes",0,"N"
"1913","MOCC-000V-B","Melanocytes",0,"N"
"1914","MOCC-000V-B","Memory B-cells",0.00527385029155952,"N"
"1915","MOCC-000V-B","MEP",0.0515021838973835,"N"
"1916","MOCC-000V-B","Mesangial cells",0.0853314229281269,"N"
"1917","MOCC-000V-B","Monocytes",0.00913102523793094,"N"
"1918","MOCC-000V-B","MPP",0,"N"
"1919","MOCC-000V-B","MSC",1.05124167728593e-17,"N"
"1920","MOCC-000V-B","mv Endothelial cells",3.80405675704221e-19,"N"
"1921","MOCC-000V-B","Myocytes",0.00855940850478298,"N"
"1922","MOCC-000V-B","naive B-cells",1.43975646566822e-18,"N"
"1923","MOCC-000V-B","Neurons",0.00126419587749346,"N"
"1924","MOCC-000V-B","Neutrophils",4.11162798631643e-19,"N"
"1925","MOCC-000V-B","NK cells",0.0394509974846086,"N"
"1926","MOCC-000V-B","NKT",8.20604795355825e-19,"N"
"1927","MOCC-000V-B","Osteoblast",0.0686958486051474,"N"
"1928","MOCC-000V-B","pDC",0.0753674509483463,"N"
"1929","MOCC-000V-B","Pericytes",0.141662640858947,"N"
"1930","MOCC-000V-B","Plasma cells",0.0557814324235995,"N"
"1931","MOCC-000V-B","Platelets",0,"N"
"1932","MOCC-000V-B","Preadipocytes",0.0219166635838249,"N"
"1933","MOCC-000V-B","pro B-cells",0.0278592526386594,"N"
"1934","MOCC-000V-B","Sebocytes",0.0680686578288142,"N"
"1935","MOCC-000V-B","Skeletal muscle",2.85085095934549e-19,"N"
"1936","MOCC-000V-B","Smooth muscle",0.193857487036179,"N"
"1937","MOCC-000V-B","Tgd cells",0.0285423071901365,"N"
"1938","MOCC-000V-B","Th1 cells",0.0974149757829004,"N"
"1939","MOCC-000V-B","Th2 cells",0.340520507392232,"N"
"1940","MOCC-000V-B","Tregs",0.025558181622065,"N"
"1941","MOCC-000V-B","ImmuneScore",0.215239869434248,"N"
"1942","MOCC-000V-B","StromaScore",0.0405016529151339,"N"
"1943","MOCC-000V-B","MicroenvironmentScore",0.255741522349382,"N"
"1944","MOCC-000W-B","aDC",0.180580534161587,"Y"
"1945","MOCC-000W-B","Adipocytes",4.98447767892916e-19,"Y"
"1946","MOCC-000W-B","Astrocytes",5.64668642616605e-18,"Y"
"1947","MOCC-000W-B","B-cells",0.0541310492611145,"Y"
"1948","MOCC-000W-B","Basophils",0.0929418594461481,"Y"
"1949","MOCC-000W-B","CD4+ memory T-cells",0.0399289461986966,"Y"
"1950","MOCC-000W-B","CD4+ naive T-cells",5.66045004227446e-18,"Y"
"1951","MOCC-000W-B","CD4+ T-cells",5.62202863159596e-18,"Y"
"1952","MOCC-000W-B","CD4+ Tcm",0,"Y"
"1953","MOCC-000W-B","CD4+ Tem",0,"Y"
"1954","MOCC-000W-B","CD8+ naive T-cells",0.0262767215946285,"Y"
"1955","MOCC-000W-B","CD8+ T-cells",0.156246638764371,"Y"
"1956","MOCC-000W-B","CD8+ Tcm",0.220074466781919,"Y"
"1957","MOCC-000W-B","CD8+ Tem",0.0729000421989273,"Y"
"1958","MOCC-000W-B","cDC",0.00586834357587089,"Y"
"1959","MOCC-000W-B","Chondrocytes",3.83147522341887e-19,"Y"
"1960","MOCC-000W-B","Class-switched memory B-cells",0.0363984081255536,"Y"
"1961","MOCC-000W-B","CLP",0.0688930119961447,"Y"
"1962","MOCC-000W-B","CMP",0,"Y"
"1963","MOCC-000W-B","DC",0.0309338069912857,"Y"
"1964","MOCC-000W-B","Endothelial cells",0.000354647816821363,"Y"
"1965","MOCC-000W-B","Eosinophils",0,"Y"
"1966","MOCC-000W-B","Epithelial cells",0.571752813343906,"Y"
"1967","MOCC-000W-B","Erythrocytes",1.05227312872724e-18,"Y"
"1968","MOCC-000W-B","Fibroblasts",3.47651236902952e-18,"Y"
"1969","MOCC-000W-B","GMP",0,"Y"
"1970","MOCC-000W-B","Hepatocytes",0.00114227401267946,"Y"
"1971","MOCC-000W-B","HSC",0.0147618474840161,"Y"
"1972","MOCC-000W-B","iDC",0.388111508833791,"Y"
"1973","MOCC-000W-B","Keratinocytes",0.261955493465255,"Y"
"1974","MOCC-000W-B","ly Endothelial cells",0,"Y"
"1975","MOCC-000W-B","Macrophages",0.0737851907217813,"Y"
"1976","MOCC-000W-B","Macrophages M1",0.0561119168645295,"Y"
"1977","MOCC-000W-B","Macrophages M2",0.00207546302072122,"Y"
"1978","MOCC-000W-B","Mast cells",0,"Y"
"1979","MOCC-000W-B","Megakaryocytes",0.000675619494549516,"Y"
"1980","MOCC-000W-B","Melanocytes",0,"Y"
"1981","MOCC-000W-B","Memory B-cells",0.0147761512985065,"Y"
"1982","MOCC-000W-B","MEP",0.0263282683001463,"Y"
"1983","MOCC-000W-B","Mesangial cells",0.00766679440670921,"Y"
"1984","MOCC-000W-B","Monocytes",0.0214843546173171,"Y"
"1985","MOCC-000W-B","MPP",1.22954226055364e-17,"Y"
"1986","MOCC-000W-B","MSC",3.68283847859102e-17,"Y"
"1987","MOCC-000W-B","mv Endothelial cells",4.5396680068366e-19,"Y"
"1988","MOCC-000W-B","Myocytes",0.00523304307637483,"Y"
"1989","MOCC-000W-B","naive B-cells",0,"Y"
"1990","MOCC-000W-B","Neurons",0.000855739359063515,"Y"
"1991","MOCC-000W-B","Neutrophils",2.78281628738422e-18,"Y"
"1992","MOCC-000W-B","NK cells",0.0620652521608796,"Y"
"1993","MOCC-000W-B","NKT",0,"Y"
"1994","MOCC-000W-B","Osteoblast",0.0316338253396779,"Y"
"1995","MOCC-000W-B","pDC",0.0771963030285811,"Y"
"1996","MOCC-000W-B","Pericytes",0.024151674420661,"Y"
"1997","MOCC-000W-B","Plasma cells",0.0669464056508531,"Y"
"1998","MOCC-000W-B","Platelets",4.60027568762539e-18,"Y"
"1999","MOCC-000W-B","Preadipocytes",0,"Y"
"2000","MOCC-000W-B","pro B-cells",0.029559481432012,"Y"
"2001","MOCC-000W-B","Sebocytes",0.185786219802736,"Y"
"2002","MOCC-000W-B","Skeletal muscle",0,"Y"
"2003","MOCC-000W-B","Smooth muscle",0.0555887409492255,"Y"
"2004","MOCC-000W-B","Tgd cells",0.0507354290720927,"Y"
"2005","MOCC-000W-B","Th1 cells",0.0284400744111894,"Y"
"2006","MOCC-000W-B","Th2 cells",0.446617688702387,"Y"
"2007","MOCC-000W-B","Tregs",0.0230447089229041,"Y"
"2008","MOCC-000W-B","ImmuneScore",0.265764195011166,"Y"
"2009","MOCC-000W-B","StromaScore",0.000177323908410684,"Y"
