"","logFC","AveExpr","t","P.Value","adj.P.Val","B","log2FoldChange"
"HDGFL1",-0.0240351293244117,0.0256442219755867,-0.699698401421213,0.485798521170171,0.999542495791681,-5.84094350268003,0.0240351293244117
"NAT10",0.188002873505607,3.17505644966439,0.699652208204992,0.48582724617724,0.999542495791681,-5.8409743002721,-0.188002873505607
"MMADHC-DT",-0.0964856506676628,0.328127769510803,-0.699484632178356,0.485931460276316,0.999542495791681,-5.84108600840804,0.0964856506676628
"MINDY1",0.161246758658943,2.66738773919528,0.69939858847372,0.485984974892776,0.999542495791681,-5.84114335585936,-0.161246758658943
"GNG14",0.0436582842121495,0.0530764606788355,0.699290568293959,0.486052162293512,0.999542495791681,-5.84121534057653,-0.0436582842121495
"KCTD21-AS1",-0.181812357940805,1.18305976690808,-0.699271252850274,0.486064176831396,0.999542495791681,-5.8412282112412,0.181812357940805
"DDX49",0.20506710043145,4.80618615460979,0.699148982379945,0.486140234949729,0.999542495791681,-5.84130967686117,-0.20506710043145
"HLA-DRB5",0.700349983183157,4.33069139824067,0.699121121704785,0.486157566545221,0.999542495791681,-5.84132823772943,-0.700349983183157
"LOC102724482",-0.0460409525198821,0.102566909786156,-0.699099245592549,0.486171175495929,0.999542495791681,-5.84134281115037,0.0460409525198821
"LOC101928107",-0.0375005425244273,0.0344392737469231,-0.698996184566586,0.486235291732899,0.999542495791681,-5.84141146223953,0.0375005425244273
"KMT5B",0.151857110885253,3.28188253090942,0.698933774961724,0.486274120200006,0.999542495791681,-5.84145302970496,-0.151857110885253
"PROX1-AS1",0.143752221358393,0.214009718069999,0.698933531680624,0.486274271561967,0.999542495791681,-5.84145319173339,-0.143752221358393
"LINC02838",-0.0244899907145398,0.0224908077990672,-0.698914806547288,0.486285921837182,0.999542495791681,-5.84146566275239,0.0244899907145398
"ZBED3-AS1",-0.115262270846131,0.816737332358246,-0.698895059483494,0.486298208096141,0.999542495791681,-5.84147881402333,0.115262270846131
"BAALC",-0.415607000542269,1.85344725970956,-0.698797242127275,0.486359070764889,0.999542495791681,-5.84154395360645,0.415607000542269
"OR4K17",-0.0300726935236513,0.0294121913887523,-0.698701246196412,0.486418804195798,0.999542495791681,-5.84160787147586,0.0300726935236513
"FGF14-IT1",-0.0124768258855806,0.0114583094867577,-0.698547484591859,0.486514490687262,0.999542495791681,-5.84171023390114,0.0124768258855806
"COG7",0.178042903654011,3.41398998406607,0.698527963304875,0.486526639605223,0.999542495791681,-5.8417232280494,-0.178042903654011
"GOLGA8O",0.0859587296712235,0.736975524022711,0.69844899052979,0.486575789384408,0.999542495791681,-5.84177579181572,-0.0859587296712235
"C1orf226",0.182770173239242,1.04891710704126,0.698142219200023,0.486766738542682,0.999542495791681,-5.84197992103614,-0.182770173239242
"MPEG1",-0.236002407030211,2.12503274416042,-0.698025488998021,0.48683940780699,0.999542495791681,-5.84205757136917,0.236002407030211
"UTP14A",0.178118686303689,3.08021102474959,0.697990336317606,0.486861292936262,0.999542495791681,-5.84208095283763,-0.178118686303689
"CREG2",0.230067030941724,0.955581799064829,0.697987520356212,0.486863046102717,0.999542495791681,-5.84208282579696,-0.230067030941724
"FAM131B",0.102438244834047,0.397129336697139,0.697902943340606,0.486915703832018,0.999542495791681,-5.84213907638992,-0.102438244834047
"RND3",0.259979253024295,5.04109486456735,0.697868810609294,0.486936955787564,0.999542495791681,-5.84216177552168,-0.259979253024295
"FOXN3",0.200576164701032,2.84374890963812,0.697867357045837,0.486937860826523,0.999542495791681,-5.84216274215385,-0.200576164701032
"SPATA3-AS1",-0.0184286305062264,0.0240492063039136,-0.697816093486225,0.486969779884687,0.999542495791681,-5.84219683158675,0.0184286305062264
"KRT74",0.036830314408744,0.11297413065142,0.697723066904702,0.48702770545927,0.999542495791681,-5.84225868642174,-0.036830314408744
"CCDC154",-0.16901992200836,0.713183300796261,-0.697680276774198,0.487054351187007,0.999542495791681,-5.84228713551175,0.16901992200836
"MINAR1",0.0326341351514652,0.171552281159832,0.697615878183928,0.487094454168352,0.999542495791681,-5.84232994776829,-0.0326341351514652
"NPIPB4",0.287198491648321,2.45729747798373,0.697551881306674,0.487134308784963,0.999542495791681,-5.84237248909187,-0.287198491648321
"FAM162B",-0.26630535243507,1.84407013558805,-0.697451515048583,0.487196816354586,0.999542495791681,-5.84243919884309,0.26630535243507
"KRTAP10-2",-0.00346247542536064,0.00317982437022916,-0.697430024392092,0.487210201192499,0.999542495791681,-5.84245348165551,0.00346247542536064
"TLX3",0.303059755560997,1.44841529858414,0.697429500208409,0.487210527667764,0.999542495791681,-5.84245383002552,-0.303059755560997
"SEPTIN12",0.0547022301504323,0.105188381490548,0.69739813275957,0.487230064351194,0.999542495791681,-5.8424746762131,-0.0547022301504323
"H2BW1",-0.0399664110303145,0.0367038468645745,-0.697256598331078,0.487318222011986,0.999542495791681,-5.84256872566491,0.0399664110303145
"LINC02288",-0.0443364397254229,0.0654394242943926,-0.69713909531911,0.487391417850397,0.999542495791681,-5.84264679192085,0.0443364397254229
"LINC01102",-0.0748132746536466,0.0757790096052673,-0.697117068291738,0.487405139758838,0.999542495791681,-5.84266142471428,0.0748132746536466
"TPSAB1",0.51033307317764,4.38438414343228,0.696990993334483,0.487483683212225,0.999542495791681,-5.84274516887449,-0.51033307317764
"RHNO1",-0.147271196046357,4.52846130640802,-0.696969995267412,0.487496765474744,0.999542495791681,-5.84275911519636,0.147271196046357
"SEPTIN4",0.232772108137782,2.11811987822013,0.696910190890436,0.487534025985627,0.999542495791681,-5.84279883329288,-0.232772108137782
"CA2",0.429333335607025,5.41683656927077,0.696849740303694,0.487571690697569,0.999542495791681,-5.84283897713185,-0.429333335607025
"HNRNPCL1",-0.0338977352275154,0.0311305731681264,-0.696804283598675,0.487600014280639,0.999542495791681,-5.84286916161052,0.0338977352275154
"AQP8",-0.0344482091377606,0.0740852980533121,-0.69669652281316,0.487667162468173,0.999542495791681,-5.84294070989576,0.0344482091377606
"OR52I2",-0.00284470688656119,0.00261248591622966,-0.69666595814173,0.487686208930237,0.999542495791681,-5.84296100146126,0.00284470688656119
"LRRC4B",0.216695497830952,0.839614493319799,0.696544516839914,0.487761889451568,0.999542495791681,-5.84304161636777,-0.216695497830952
"OR4K3",-0.00513709013673564,0.00471773583985926,-0.696516622040984,0.487779274009217,0.999542495791681,-5.84306013146991,0.00513709013673564
"CMKLR1",-0.202755710403337,1.28598701943339,-0.696436081970036,0.487829469985354,0.999542495791681,-5.8431135856206,0.202755710403337
"LINC02860",-0.0198992639063521,0.0254171222489039,-0.696393878529901,0.487855774083159,0.999542495791681,-5.84314159344734,0.0198992639063521
"ENHO",-0.236350731553755,1.22703645743575,-0.696378432237761,0.487865401473183,0.999542495791681,-5.84315184378131,0.236350731553755
"LINC01270",-0.102885310762762,0.574770759071223,-0.696364391215022,0.487874153074945,0.999542495791681,-5.84316116136744,0.102885310762762
"LINC02293",-0.00299949568328299,0.00275463889281091,-0.696268608029365,0.487933855885461,0.999542495791681,-5.84322471788058,0.00299949568328299
"SLC44A3-AS1",0.14389042685255,1.20795796523354,0.696212125302228,0.487969064124207,0.999542495791681,-5.84326219269196,-0.14389042685255
"CYP1A2",-0.0186128321100751,0.0206645612685429,-0.696177128178602,0.487990880112821,0.999542495791681,-5.84328541085826,0.0186128321100751
"ZIM3",-0.00468320905175501,0.00430090627201991,-0.696170745918288,0.487994858649343,0.999542495791681,-5.84328964492119,0.00468320905175501
"INSM1",-0.0271992450134217,0.0774301895776596,-0.696150341137623,0.488007578582735,0.999542495791681,-5.8433031814234,0.0271992450134217
"HAT1",-0.167950338414686,5.69750683503879,-0.69612362397132,0.488024233806089,0.999542495791681,-5.8433209049596,0.167950338414686
"F11",0.03505510117012,0.0453915698947641,0.696017974880136,0.48809009747924,0.999542495791681,-5.84339098347481,-0.03505510117012
"RAET1L",0.384116424078231,2.34837236350088,0.695988929812996,0.488108205585434,0.999542495791681,-5.84341024762835,-0.384116424078231
"EIF4A3",0.190298081931298,7.20286202138736,0.695920462388288,0.488150892961117,0.999542495791681,-5.84345565553015,-0.190298081931298
"MAGEE1",0.105724032809013,0.51889955366032,0.695875701130951,0.488178801361352,0.999542495791681,-5.84348533900639,-0.105724032809013
"LOC101929243",-0.263274407972193,5.27910621957236,-0.695833107966194,0.488205358779132,0.999542495791681,-5.8435135829555,0.263274407972193
"SAP18",-0.187532481966095,6.73407906070545,-0.695768289450782,0.488245775523835,0.999542495791681,-5.84355656147212,0.187532481966095
"CCDC140",-0.0243165802716769,0.0223315533107237,-0.695762548660525,0.488249355207488,0.999542495791681,-5.84356036776526,0.0243165802716769
"GOLGA6B",-0.0137010098345826,0.0125825600521677,-0.69571155544683,0.488281152780156,0.999542495791681,-5.84359417622725,0.0137010098345826
"PIGT",0.173265045022244,5.78984044689049,0.695707926919166,0.488283415445473,0.999542495791681,-5.84359658184489,-0.173265045022244
"SLC37A2",0.304871163282923,2.41857037710501,0.695583735890418,0.48836086153923,0.999542495791681,-5.84367890972034,-0.304871163282923
"SIK1",-0.300860421078515,1.56123912996546,-0.695550541947889,0.488381562572826,0.999542495791681,-5.84370091196077,0.300860421078515
"PADI2",0.177327937515764,1.10256396286233,0.695397673496341,0.488476903486458,0.999542495791681,-5.84380222572562,-0.177327937515764
"FAM133B",-0.238208479305477,4.38383047147823,-0.695379021490863,0.488488537056709,0.999542495791681,-5.84381458585813,0.238208479305477
"PSG8-AS1",-0.0416799125261372,0.0543214449371197,-0.69532802508719,0.488520345147722,0.999542495791681,-5.84384837799233,0.0416799125261372
"NLRC4",-0.0915816000757587,0.693246707252865,-0.695279268055593,0.488550757530937,0.999542495791681,-5.84388068394131,0.0915816000757587
"LOC100507071",0.0509425828582835,0.115538959802467,0.695267364088996,0.48855818283263,0.999542495791681,-5.84388857105676,-0.0509425828582835
"SUMF2",0.206955374227656,6.08518472349529,0.695212336564614,0.488592507990071,0.999542495791681,-5.84392502846475,-0.206955374227656
"PDCD11",0.180943068945981,2.64046715304919,0.695176311621924,0.48861498040166,0.999542495791681,-5.84394889453809,-0.180943068945981
"TMEM74B",-0.203805380889854,1.04113021204099,-0.695168290386399,0.48861998413705,0.999542495791681,-5.84395420833958,0.203805380889854
"H1-3",-0.175682464274485,1.08028707160553,-0.695135829388984,0.488640233952519,0.999542495791681,-5.84397571205011,0.175682464274485
"VDAC3",0.202291267260296,6.76127149354207,0.695127324228746,0.488645539716495,0.999542495791681,-5.843981346109,-0.202291267260296
"ZNF569",0.12688274317506,0.926540761042349,0.695077542108903,0.488676595869483,0.999542495791681,-5.84401432182627,-0.12688274317506
"PACERR",-0.0690758386647937,0.235142353000067,-0.69496288541996,0.488748127581354,0.999542495791681,-5.84409026162226,0.0690758386647937
"SLC25A32",0.154243364184651,3.11994769670486,0.694855783879358,0.48881495098372,0.999542495791681,-5.84416118626942,-0.154243364184651
"ASB9",-0.229248401926583,1.36385314266176,-0.694820349384045,0.488837060576306,0.999542495791681,-5.84418464927487,0.229248401926583
"MACROD1",-0.260940284310546,5.09118503909164,-0.69480076455122,0.488849280899801,0.999542495791681,-5.84419761689394,0.260940284310546
"C11orf58",0.170255685522638,6.32968386806988,0.694742421000847,0.488885686442324,0.999542495791681,-5.84423624550819,-0.170255685522638
"RAP2B",0.248044449172397,3.76364836612768,0.694728493332421,0.488894377327941,0.999542495791681,-5.84424546638759,-0.248044449172397
"TMEM64",-0.197527205724646,2.77666668981319,-0.694645860157947,0.488945942289275,0.999542495791681,-5.8443001703133,0.197527205724646
"TAPBPL",0.238793340868124,4.23086167680439,0.694623068967816,0.48896016502862,0.999542495791681,-5.84431525715908,-0.238793340868124
"NOL4",-0.0533843576114444,0.0822334863972827,-0.694521826091273,0.48902334792501,0.999542495791681,-5.84438226992641,0.0533843576114444
"UNC5D",-0.0289995622085918,0.0407614591703769,-0.69438329575331,0.489109808138163,0.999542495791681,-5.84447394764282,0.0289995622085918
"DALRD3",0.125593796964196,4.13299990767664,0.694327360816367,0.489144720886721,0.999542495791681,-5.84451095958464,-0.125593796964196
"ZFAND4",0.133808775731539,1.5368060541522,0.694312324687394,0.48915410617653,0.999542495791681,-5.84452090843267,-0.133808775731539
"PLP2",-0.275853117989632,8.37840387648773,-0.694289503589713,0.489168350896416,0.999542495791681,-5.84453600789797,0.275853117989632
"NCR2",-0.0544676169748888,0.0862075095669558,-0.694255564504427,0.489189535781855,0.999542495791681,-5.84455846261594,0.0544676169748888
"TM2D3",0.170686770252638,4.87966804655524,0.69424377298844,0.489196896201263,0.999542495791681,-5.84456626384378,-0.170686770252638
"ADCK2",0.170194408684584,3.63667467447946,0.694100163109222,0.489286544238528,0.999600991356517,-5.84466126514061,-0.170194408684584
"PPEF1",0.135662829950065,0.486786925994269,0.694036530331557,0.489326269681978,0.999600991356517,-5.84470335349467,-0.135662829950065
"NPHP3",-0.13649552492745,2.66072524663787,-0.694015108540294,0.489339643534905,0.999600991356517,-5.84471752155871,0.13649552492745
"TLCD1",0.232882296189684,3.26132812725873,0.693907015865717,0.489407129994389,0.999661139680727,-5.84478900589507,-0.232882296189684
"ZSWIM5",0.100857223783028,0.412711163234665,0.693670278826352,0.489554951910523,0.999774156486682,-5.84494552741327,-0.100857223783028
"FGGY",0.212804102894883,3.01400108815989,0.693651063733324,0.489566951154127,0.999774156486682,-5.84495822938231,-0.212804102894883
"TMEM106C",-0.32070748720601,7.06407911781118,-0.693635615650744,0.489576598130399,0.999774156486682,-5.8449684409496,0.32070748720601
"MOCOS",-0.171174134724656,2.13055432341603,-0.693533144361051,0.489640591751516,0.999827140418552,-5.8450361713264,0.171174134724656
"LOC400622",-0.0915328391813955,0.13917182456351,-0.693430825326894,0.489704494850765,0.99987993128892,-5.84510379118683,0.0915328391813955
"CACTIN-AS1",0.023459270882583,0.0916306733517557,0.693202369466191,0.489847192843532,1,-5.84525473580581,-0.023459270882583
"ZNF20",0.150934080238284,0.980495443462674,0.693167487178264,0.489868983001469,1,-5.84527777878718,-0.150934080238284
"PRX",0.0715396226639894,0.341817595396764,0.693034066986844,0.489952332394649,1,-5.84536590459061,-0.0715396226639894
"FN3KRP",0.205663654845279,4.73669061811854,0.692959538887857,0.489998894476426,1,-5.84541512407929,-0.205663654845279
"ZNF585A",-0.310615023790223,4.36199846556571,-0.692750977017731,0.490129208178135,1,-5.84555283366651,0.310615023790223
"GLRX5",-0.150520584166723,5.69403732617673,-0.692642431196161,0.490197037306972,1,-5.84562448825614,0.150520584166723
"PTCHD1",-0.0318091088762784,0.0808211165375878,-0.692540816843713,0.490260539681035,1,-5.84569155709018,0.0318091088762784
"LOC343052",-0.0119135868596752,0.0109410491568445,-0.692497443201055,0.490287646760341,1,-5.8457201821638,0.0119135868596752
"USP39",0.152723979191214,5.08068161415175,0.692479218725431,0.490299036693696,1,-5.84573220914526,-0.152723979191214
"TEX38",-0.131236598967804,0.199173747765413,-0.692303225124205,0.490409036616187,1,-5.84584833748207,0.131236598967804
"TUBGCP6",0.181408247972574,2.64158160234167,0.692215762070987,0.490463707985943,1,-5.84590603859478,-0.181408247972574
"UBE2V1",0.178436821700782,5.29695268466936,0.692186617521625,0.490481926388236,1,-5.8459252642301,-0.178436821700782
"GLIS3-AS1",-0.0640639896282763,0.0727131902378263,-0.692087497762388,0.490543889406386,1,-5.84599064405802,0.0640639896282763
"OR8D4",-0.0116402457126787,0.0106900215728682,-0.692044578665906,0.490570720869627,1,-5.84601895080765,0.0116402457126787
"HACD4",-0.139990917162824,1.44593386970655,-0.692017128393455,0.490587882204962,1,-5.84603705437832,0.139990917162824
"PRPH",-0.151809906958328,0.604000134425153,-0.691982488840076,0.490609538595888,1,-5.84605989829594,0.151809906958328
"LOC105370340",-0.00838010475280375,0.0076960145689014,-0.691858098292683,0.490687310942173,1,-5.84614192141742,0.00838010475280375
"SLC7A14",-0.0197678388920541,0.0199485493801426,-0.691664060744246,0.490808641919512,1,-5.84626984063245,0.0197678388920541
"H4C8",-0.293379225285733,3.16254756248584,-0.691533470524679,0.49089030872904,1,-5.84635591221781,0.293379225285733
"SPACA6P-AS",-0.0472330281411781,0.0771222771167718,-0.691511210526469,0.49090423013633,1,-5.84637058210517,0.0472330281411781
"TLCD5",-0.197096928483024,1.334841295194,-0.691414029891828,0.490965009447878,1,-5.84643462106456,0.197096928483024
