"","geneset","symbol"
"2331","HALLMARK_PROTEIN_SECRETION","COG2"
"2332","HALLMARK_PROTEIN_SECRETION","VAMP3"
"2333","HALLMARK_PROTEIN_SECRETION","ERGIC3"
"2334","HALLMARK_PROTEIN_SECRETION","DOP1A"
"2335","HALLMARK_PROTEIN_SECRETION","VAMP4"
"2336","HALLMARK_PROTEIN_SECRETION","VPS4B"
"2337","HALLMARK_PROTEIN_SECRETION","NAPA"
"2338","HALLMARK_PROTEIN_SECRETION","GNAS"
"2339","HALLMARK_PROTEIN_SECRETION","STX7"
"2340","HALLMARK_PROTEIN_SECRETION","SEC22B"
"2341","HALLMARK_PROTEIN_SECRETION","VPS45"
"2342","HALLMARK_PROTEIN_SECRETION","STX16"
"2343","HALLMARK_PROTEIN_SECRETION","YKT6"
"2344","HALLMARK_PROTEIN_SECRETION","SNX2"
"2345","HALLMARK_PROTEIN_SECRETION","ARFGEF1"
"2346","HALLMARK_PROTEIN_SECRETION","CLTA"
"2347","HALLMARK_PROTEIN_SECRETION","CLN5"
"2348","HALLMARK_PROTEIN_SECRETION","M6PR"
"2349","HALLMARK_PROTEIN_SECRETION","SGMS1"
"2350","HALLMARK_PROTEIN_SECRETION","USO1"
"2351","HALLMARK_PROTEIN_SECRETION","TSG101"
"2352","HALLMARK_PROTEIN_SECRETION","DNM1L"
"2353","HALLMARK_PROTEIN_SECRETION","LMAN1"
"2354","HALLMARK_PROTEIN_SECRETION","YIPF6"
"2355","HALLMARK_PROTEIN_SECRETION","ARFIP1"
"2356","HALLMARK_PROTEIN_SECRETION","ANP32E"
"2357","HALLMARK_PROTEIN_SECRETION","TSPAN8"
"2358","HALLMARK_PROTEIN_SECRETION","DST"
"2359","HALLMARK_PROTEIN_SECRETION","SCRN1"
"2360","HALLMARK_PROTEIN_SECRETION","SEC31A"
"2361","HALLMARK_PROTEIN_SECRETION","VAMP7"
"2362","HALLMARK_PROTEIN_SECRETION","SCAMP3"
"2363","HALLMARK_PROTEIN_SECRETION","AP2B1"
"2364","HALLMARK_PROTEIN_SECRETION","RAB22A"
"2365","HALLMARK_PROTEIN_SECRETION","AP3B1"
"2366","HALLMARK_PROTEIN_SECRETION","TPD52"
"2367","HALLMARK_PROTEIN_SECRETION","ATP6V1H"
"2368","HALLMARK_PROTEIN_SECRETION","GBF1"
"2369","HALLMARK_PROTEIN_SECRETION","KRT18"
"2370","HALLMARK_PROTEIN_SECRETION","CAV2"
"2371","HALLMARK_PROTEIN_SECRETION","ATP1A1"
"2372","HALLMARK_PROTEIN_SECRETION","BNIP3"
"2373","HALLMARK_PROTEIN_SECRETION","ZW10"
"2374","HALLMARK_PROTEIN_SECRETION","GALC"
"2375","HALLMARK_PROTEIN_SECRETION","ADAM10"
"2376","HALLMARK_PROTEIN_SECRETION","RAB5A"
"2377","HALLMARK_PROTEIN_SECRETION","GOLGA4"
"2378","HALLMARK_PROTEIN_SECRETION","SEC24D"
"2379","HALLMARK_PROTEIN_SECRETION","AP1G1"
"2380","HALLMARK_PROTEIN_SECRETION","MAPK1"
"2381","HALLMARK_PROTEIN_SECRETION","GOSR2"
"2382","HALLMARK_PROTEIN_SECRETION","RPS6KA3"
"2383","HALLMARK_PROTEIN_SECRETION","STAM"
"2384","HALLMARK_PROTEIN_SECRETION","ABCA1"
"2385","HALLMARK_PROTEIN_SECRETION","SNAP23"
"2386","HALLMARK_PROTEIN_SECRETION","SOD1"
"2387","HALLMARK_PROTEIN_SECRETION","GLA"
"2388","HALLMARK_PROTEIN_SECRETION","ATP6V1B1"
"2389","HALLMARK_PROTEIN_SECRETION","STX12"
"2390","HALLMARK_PROTEIN_SECRETION","CD63"
"2391","HALLMARK_PROTEIN_SECRETION","TOM1L1"
"2392","HALLMARK_PROTEIN_SECRETION","SSPN"
"2393","HALLMARK_PROTEIN_SECRETION","ARFGAP3"
"2394","HALLMARK_PROTEIN_SECRETION","RAB9A"
"2395","HALLMARK_PROTEIN_SECRETION","CTSC"
"2396","HALLMARK_INTERFERON_ALPHA_RESPONSE","MX1"
"2397","HALLMARK_INTERFERON_ALPHA_RESPONSE","ISG15"
"2398","HALLMARK_INTERFERON_ALPHA_RESPONSE","OAS1"
"2399","HALLMARK_INTERFERON_ALPHA_RESPONSE","IFIT3"
"2400","HALLMARK_INTERFERON_ALPHA_RESPONSE","IFI44"
"2401","HALLMARK_INTERFERON_ALPHA_RESPONSE","IFI35"
"2402","HALLMARK_INTERFERON_ALPHA_RESPONSE","IRF7"
"2403","HALLMARK_INTERFERON_ALPHA_RESPONSE","RSAD2"
"2404","HALLMARK_INTERFERON_ALPHA_RESPONSE","IFI44L"
"2405","HALLMARK_INTERFERON_ALPHA_RESPONSE","IFITM1"
"2406","HALLMARK_INTERFERON_ALPHA_RESPONSE","IFI27"
"2407","HALLMARK_INTERFERON_ALPHA_RESPONSE","IRF9"
"2408","HALLMARK_INTERFERON_ALPHA_RESPONSE","OASL"
"2409","HALLMARK_INTERFERON_ALPHA_RESPONSE","EIF2AK2"
"2410","HALLMARK_INTERFERON_ALPHA_RESPONSE","IFIT2"
"2411","HALLMARK_INTERFERON_ALPHA_RESPONSE","CXCL10"
"2412","HALLMARK_INTERFERON_ALPHA_RESPONSE","TAP1"
"2413","HALLMARK_INTERFERON_ALPHA_RESPONSE","SP110"
"2414","HALLMARK_INTERFERON_ALPHA_RESPONSE","DDX60"
"2415","HALLMARK_INTERFERON_ALPHA_RESPONSE","UBE2L6"
"2416","HALLMARK_INTERFERON_ALPHA_RESPONSE","USP18"
"2417","HALLMARK_INTERFERON_ALPHA_RESPONSE","PSMB8"
"2418","HALLMARK_INTERFERON_ALPHA_RESPONSE","IFIH1"
"2419","HALLMARK_INTERFERON_ALPHA_RESPONSE","BST2"
"2420","HALLMARK_INTERFERON_ALPHA_RESPONSE","LGALS3BP"
"2421","HALLMARK_INTERFERON_ALPHA_RESPONSE","ADAR"
"2422","HALLMARK_INTERFERON_ALPHA_RESPONSE","ISG20"
"2423","HALLMARK_INTERFERON_ALPHA_RESPONSE","GBP2"
"2424","HALLMARK_INTERFERON_ALPHA_RESPONSE","IRF1"
"2425","HALLMARK_INTERFERON_ALPHA_RESPONSE","PLSCR1"
"2426","HALLMARK_INTERFERON_ALPHA_RESPONSE","PSMB9"
"2427","HALLMARK_INTERFERON_ALPHA_RESPONSE","HERC6"
"2428","HALLMARK_INTERFERON_ALPHA_RESPONSE","SAMD9"
"2429","HALLMARK_INTERFERON_ALPHA_RESPONSE","CMPK2"
"2430","HALLMARK_INTERFERON_ALPHA_RESPONSE","IFITM3"
"2431","HALLMARK_INTERFERON_ALPHA_RESPONSE","RTP4"
"2432","HALLMARK_INTERFERON_ALPHA_RESPONSE","STAT2"
"2433","HALLMARK_INTERFERON_ALPHA_RESPONSE","SAMD9L"
"2434","HALLMARK_INTERFERON_ALPHA_RESPONSE","LY6E"
"2435","HALLMARK_INTERFERON_ALPHA_RESPONSE","IFITM2"
"2436","HALLMARK_INTERFERON_ALPHA_RESPONSE","HELZ2"
"2437","HALLMARK_INTERFERON_ALPHA_RESPONSE","CXCL11"
"2438","HALLMARK_INTERFERON_ALPHA_RESPONSE","TRIM21"
"2439","HALLMARK_INTERFERON_ALPHA_RESPONSE","PARP14"
"2440","HALLMARK_INTERFERON_ALPHA_RESPONSE","TRIM26"
"2441","HALLMARK_INTERFERON_ALPHA_RESPONSE","PARP12"
"2442","HALLMARK_INTERFERON_ALPHA_RESPONSE","NMI"
"2443","HALLMARK_INTERFERON_ALPHA_RESPONSE","RNF31"
"2444","HALLMARK_INTERFERON_ALPHA_RESPONSE","HLA-C"
"2445","HALLMARK_INTERFERON_ALPHA_RESPONSE","CASP1"
"2446","HALLMARK_INTERFERON_ALPHA_RESPONSE","TRIM14"
"2447","HALLMARK_INTERFERON_ALPHA_RESPONSE","TDRD7"
"2448","HALLMARK_INTERFERON_ALPHA_RESPONSE","DHX58"
"2449","HALLMARK_INTERFERON_ALPHA_RESPONSE","PARP9"
"2450","HALLMARK_INTERFERON_ALPHA_RESPONSE","PNPT1"
"2451","HALLMARK_INTERFERON_ALPHA_RESPONSE","TRIM25"
"2452","HALLMARK_INTERFERON_ALPHA_RESPONSE","PSME1"
"2453","HALLMARK_INTERFERON_ALPHA_RESPONSE","WARS1"
"2454","HALLMARK_INTERFERON_ALPHA_RESPONSE","EPSTI1"
"2455","HALLMARK_INTERFERON_ALPHA_RESPONSE","UBA7"
"2456","HALLMARK_INTERFERON_ALPHA_RESPONSE","PSME2"
"2457","HALLMARK_INTERFERON_ALPHA_RESPONSE","B2M"
"2458","HALLMARK_INTERFERON_ALPHA_RESPONSE","TRIM5"
"2459","HALLMARK_INTERFERON_ALPHA_RESPONSE","C1S"
"2460","HALLMARK_INTERFERON_ALPHA_RESPONSE","LAP3"
"2461","HALLMARK_INTERFERON_ALPHA_RESPONSE","LAMP3"
"2462","HALLMARK_INTERFERON_ALPHA_RESPONSE","GBP4"
"2463","HALLMARK_INTERFERON_ALPHA_RESPONSE","NCOA7"
"2464","HALLMARK_INTERFERON_ALPHA_RESPONSE","TMEM140"
"2465","HALLMARK_INTERFERON_ALPHA_RESPONSE","CD74"
"2466","HALLMARK_INTERFERON_ALPHA_RESPONSE","GMPR"
"2467","HALLMARK_INTERFERON_ALPHA_RESPONSE","PSMA3"
"2468","HALLMARK_INTERFERON_ALPHA_RESPONSE","PROCR"
"2469","HALLMARK_INTERFERON_ALPHA_RESPONSE","IL7"
"2470","HALLMARK_INTERFERON_ALPHA_RESPONSE","IFI30"
"2471","HALLMARK_INTERFERON_ALPHA_RESPONSE","IRF2"
"2472","HALLMARK_INTERFERON_ALPHA_RESPONSE","CSF1"
"2473","HALLMARK_INTERFERON_ALPHA_RESPONSE","IL15"
"2474","HALLMARK_INTERFERON_ALPHA_RESPONSE","CNP"
"2475","HALLMARK_INTERFERON_ALPHA_RESPONSE","TENT5A"
"2476","HALLMARK_INTERFERON_ALPHA_RESPONSE","IL4R"
"2477","HALLMARK_INTERFERON_ALPHA_RESPONSE","CMTR1"
"2478","HALLMARK_INTERFERON_ALPHA_RESPONSE","CD47"
"2479","HALLMARK_INTERFERON_ALPHA_RESPONSE","LPAR6"
"2480","HALLMARK_INTERFERON_ALPHA_RESPONSE","MOV10"
"2481","HALLMARK_INTERFERON_ALPHA_RESPONSE","CASP8"
"2482","HALLMARK_INTERFERON_ALPHA_RESPONSE","TXNIP"
"2483","HALLMARK_INTERFERON_ALPHA_RESPONSE","SLC25A28"
"2484","HALLMARK_INTERFERON_ALPHA_RESPONSE","SELL"
"2485","HALLMARK_INTERFERON_ALPHA_RESPONSE","TRAFD1"
"2486","HALLMARK_INTERFERON_ALPHA_RESPONSE","BATF2"
"2487","HALLMARK_INTERFERON_ALPHA_RESPONSE","RIPK2"
"2488","HALLMARK_INTERFERON_ALPHA_RESPONSE","CCRL2"
"2489","HALLMARK_INTERFERON_ALPHA_RESPONSE","NUB1"
"2490","HALLMARK_INTERFERON_ALPHA_RESPONSE","OGFR"
"2491","HALLMARK_INTERFERON_ALPHA_RESPONSE","MVB12A"
"2492","HALLMARK_INTERFERON_ALPHA_RESPONSE","ELF1"
"2493","HALLMARK_INTERFERON_GAMMA_RESPONSE","STAT1"
"2494","HALLMARK_INTERFERON_GAMMA_RESPONSE","ISG15"
"2495","HALLMARK_INTERFERON_GAMMA_RESPONSE","IFIT1"
"2496","HALLMARK_INTERFERON_GAMMA_RESPONSE","MX1"
"2497","HALLMARK_INTERFERON_GAMMA_RESPONSE","IFIT3"
"2498","HALLMARK_INTERFERON_GAMMA_RESPONSE","IFI35"
"2499","HALLMARK_INTERFERON_GAMMA_RESPONSE","IRF7"
"2500","HALLMARK_INTERFERON_GAMMA_RESPONSE","IFIT2"
"2501","HALLMARK_INTERFERON_GAMMA_RESPONSE","OAS2"
"2502","HALLMARK_INTERFERON_GAMMA_RESPONSE","TAP1"
"2503","HALLMARK_INTERFERON_GAMMA_RESPONSE","EIF2AK2"
"2504","HALLMARK_INTERFERON_GAMMA_RESPONSE","RSAD2"
"2505","HALLMARK_INTERFERON_GAMMA_RESPONSE","MX2"
"2506","HALLMARK_INTERFERON_GAMMA_RESPONSE","IRF1"
"2507","HALLMARK_INTERFERON_GAMMA_RESPONSE","OAS3"
"2508","HALLMARK_INTERFERON_GAMMA_RESPONSE","TNFSF10"
"2509","HALLMARK_INTERFERON_GAMMA_RESPONSE","IRF9"
"2510","HALLMARK_INTERFERON_GAMMA_RESPONSE","CXCL10"
"2511","HALLMARK_INTERFERON_GAMMA_RESPONSE","IFI44"
"2512","HALLMARK_INTERFERON_GAMMA_RESPONSE","BST2"
"2513","HALLMARK_INTERFERON_GAMMA_RESPONSE","XAF1"
"2514","HALLMARK_INTERFERON_GAMMA_RESPONSE","SP110"
"2515","HALLMARK_INTERFERON_GAMMA_RESPONSE","OASL"
"2516","HALLMARK_INTERFERON_GAMMA_RESPONSE","PSMB8"
"2517","HALLMARK_INTERFERON_GAMMA_RESPONSE","IFI44L"
"2518","HALLMARK_INTERFERON_GAMMA_RESPONSE","IFITM3"
"2519","HALLMARK_INTERFERON_GAMMA_RESPONSE","DDX60"
"2520","HALLMARK_INTERFERON_GAMMA_RESPONSE","LGALS3BP"
"2521","HALLMARK_INTERFERON_GAMMA_RESPONSE","GBP4"
"2522","HALLMARK_INTERFERON_GAMMA_RESPONSE","IRF8"
"2523","HALLMARK_INTERFERON_GAMMA_RESPONSE","PSMB9"
"2524","HALLMARK_INTERFERON_GAMMA_RESPONSE","PML"
"2525","HALLMARK_INTERFERON_GAMMA_RESPONSE","IFIH1"
"2526","HALLMARK_INTERFERON_GAMMA_RESPONSE","UBE2L6"
"2527","HALLMARK_INTERFERON_GAMMA_RESPONSE","IFI27"
"2528","HALLMARK_INTERFERON_GAMMA_RESPONSE","ADAR"
"2529","HALLMARK_INTERFERON_GAMMA_RESPONSE","LY6E"
"2530","HALLMARK_INTERFERON_GAMMA_RESPONSE","STAT2"
"2531","HALLMARK_INTERFERON_GAMMA_RESPONSE","CXCL9"
"2532","HALLMARK_INTERFERON_GAMMA_RESPONSE","IL10RA"
"2533","HALLMARK_INTERFERON_GAMMA_RESPONSE","PLA2G4A"
"2534","HALLMARK_INTERFERON_GAMMA_RESPONSE","TRIM21"
"2535","HALLMARK_INTERFERON_GAMMA_RESPONSE","USP18"
"2536","HALLMARK_INTERFERON_GAMMA_RESPONSE","PTGS2"
"2537","HALLMARK_INTERFERON_GAMMA_RESPONSE","EPSTI1"
"2538","HALLMARK_INTERFERON_GAMMA_RESPONSE","C1S"
"2539","HALLMARK_INTERFERON_GAMMA_RESPONSE","DDX58"
"2540","HALLMARK_INTERFERON_GAMMA_RESPONSE","IL15"
"2541","HALLMARK_INTERFERON_GAMMA_RESPONSE","NLRC5"
"2542","HALLMARK_INTERFERON_GAMMA_RESPONSE","NMI"
"2543","HALLMARK_INTERFERON_GAMMA_RESPONSE","IDO1"
"2544","HALLMARK_INTERFERON_GAMMA_RESPONSE","PSMB10"
"2545","HALLMARK_INTERFERON_GAMMA_RESPONSE","CXCL11"
"2546","HALLMARK_INTERFERON_GAMMA_RESPONSE","ITGB7"
"2547","HALLMARK_INTERFERON_GAMMA_RESPONSE","SAMHD1"
"2548","HALLMARK_INTERFERON_GAMMA_RESPONSE","HERC6"
"2549","HALLMARK_INTERFERON_GAMMA_RESPONSE","CMPK2"
"2550","HALLMARK_INTERFERON_GAMMA_RESPONSE","SAMD9L"
"2551","HALLMARK_INTERFERON_GAMMA_RESPONSE","RTP4"
"2552","HALLMARK_INTERFERON_GAMMA_RESPONSE","PTPN2"
"2553","HALLMARK_INTERFERON_GAMMA_RESPONSE","PARP14"
"2554","HALLMARK_INTERFERON_GAMMA_RESPONSE","TNFAIP2"
"2555","HALLMARK_INTERFERON_GAMMA_RESPONSE","IFITM2"
"2556","HALLMARK_INTERFERON_GAMMA_RESPONSE","PLSCR1"
"2557","HALLMARK_INTERFERON_GAMMA_RESPONSE","SOCS1"
"2558","HALLMARK_INTERFERON_GAMMA_RESPONSE","CASP1"
"2559","HALLMARK_INTERFERON_GAMMA_RESPONSE","ICAM1"
"2560","HALLMARK_INTERFERON_GAMMA_RESPONSE","WARS1"
"2561","HALLMARK_INTERFERON_GAMMA_RESPONSE","PSME1"
"2562","HALLMARK_INTERFERON_GAMMA_RESPONSE","ISG20"
"2563","HALLMARK_INTERFERON_GAMMA_RESPONSE","IRF2"
"2564","HALLMARK_INTERFERON_GAMMA_RESPONSE","TRIM14"
"2565","HALLMARK_INTERFERON_GAMMA_RESPONSE","FCGR1A"
"2566","HALLMARK_INTERFERON_GAMMA_RESPONSE","MARCHF1"
"2567","HALLMARK_INTERFERON_GAMMA_RESPONSE","SOCS3"
"2568","HALLMARK_INTERFERON_GAMMA_RESPONSE","JAK2"
"2569","HALLMARK_INTERFERON_GAMMA_RESPONSE","HLA-DMA"
"2570","HALLMARK_INTERFERON_GAMMA_RESPONSE","PARP12"
"2571","HALLMARK_INTERFERON_GAMMA_RESPONSE","TNFAIP6"
"2572","HALLMARK_INTERFERON_GAMMA_RESPONSE","TRIM26"
"2573","HALLMARK_INTERFERON_GAMMA_RESPONSE","VCAM1"
"2574","HALLMARK_INTERFERON_GAMMA_RESPONSE","CD274"
"2575","HALLMARK_INTERFERON_GAMMA_RESPONSE","CIITA"
"2576","HALLMARK_INTERFERON_GAMMA_RESPONSE","NAMPT"
"2577","HALLMARK_INTERFERON_GAMMA_RESPONSE","SELP"
"2578","HALLMARK_INTERFERON_GAMMA_RESPONSE","GPR18"
"2579","HALLMARK_INTERFERON_GAMMA_RESPONSE","FPR1"
"2580","HALLMARK_INTERFERON_GAMMA_RESPONSE","HELZ2"
"2581","HALLMARK_INTERFERON_GAMMA_RESPONSE","PSME2"
"2582","HALLMARK_INTERFERON_GAMMA_RESPONSE","SERPING1"
"2583","HALLMARK_INTERFERON_GAMMA_RESPONSE","CCL5"
"2584","HALLMARK_INTERFERON_GAMMA_RESPONSE","RNF31"
"2585","HALLMARK_INTERFERON_GAMMA_RESPONSE","SOD2"
"2586","HALLMARK_INTERFERON_GAMMA_RESPONSE","TRIM25"
"2587","HALLMARK_INTERFERON_GAMMA_RESPONSE","LAP3"
"2588","HALLMARK_INTERFERON_GAMMA_RESPONSE","PSMA3"
"2589","HALLMARK_INTERFERON_GAMMA_RESPONSE","RNF213"
"2590","HALLMARK_INTERFERON_GAMMA_RESPONSE","PELI1"
"2591","HALLMARK_INTERFERON_GAMMA_RESPONSE","CFB"
"2592","HALLMARK_INTERFERON_GAMMA_RESPONSE","CD86"
"2593","HALLMARK_INTERFERON_GAMMA_RESPONSE","TXNIP"
"2594","HALLMARK_INTERFERON_GAMMA_RESPONSE","HLA-DQA1"
"2595","HALLMARK_INTERFERON_GAMMA_RESPONSE","GCH1"
"2596","HALLMARK_INTERFERON_GAMMA_RESPONSE","PNP"
"2597","HALLMARK_INTERFERON_GAMMA_RESPONSE","CCL7"
"2598","HALLMARK_INTERFERON_GAMMA_RESPONSE","PTPN6"
"2599","HALLMARK_INTERFERON_GAMMA_RESPONSE","SPPL2A"
"2600","HALLMARK_INTERFERON_GAMMA_RESPONSE","IL4R"
"2601","HALLMARK_INTERFERON_GAMMA_RESPONSE","PNPT1"
"2602","HALLMARK_INTERFERON_GAMMA_RESPONSE","DHX58"
"2603","HALLMARK_INTERFERON_GAMMA_RESPONSE","BTG1"
"2604","HALLMARK_INTERFERON_GAMMA_RESPONSE","CASP8"
"2605","HALLMARK_INTERFERON_GAMMA_RESPONSE","IFI30"
"2606","HALLMARK_INTERFERON_GAMMA_RESPONSE","CCL2"
"2607","HALLMARK_INTERFERON_GAMMA_RESPONSE","FGL2"
"2608","HALLMARK_INTERFERON_GAMMA_RESPONSE","CASP7"
"2609","HALLMARK_INTERFERON_GAMMA_RESPONSE","SECTM1"
"2610","HALLMARK_INTERFERON_GAMMA_RESPONSE","IL15RA"
"2611","HALLMARK_INTERFERON_GAMMA_RESPONSE","CD40"
"2612","HALLMARK_INTERFERON_GAMMA_RESPONSE","TRAFD1"
"2613","HALLMARK_INTERFERON_GAMMA_RESPONSE","HLA-DRB1"
"2614","HALLMARK_INTERFERON_GAMMA_RESPONSE","GBP6"
"2615","HALLMARK_INTERFERON_GAMMA_RESPONSE","LCP2"
"2616","HALLMARK_INTERFERON_GAMMA_RESPONSE","HLA-G"
"2617","HALLMARK_INTERFERON_GAMMA_RESPONSE","MT2A"
"2618","HALLMARK_INTERFERON_GAMMA_RESPONSE","RIPK1"
"2619","HALLMARK_INTERFERON_GAMMA_RESPONSE","KLRK1"
"2620","HALLMARK_INTERFERON_GAMMA_RESPONSE","UPP1"
"2621","HALLMARK_INTERFERON_GAMMA_RESPONSE","PSMB2"
"2622","HALLMARK_INTERFERON_GAMMA_RESPONSE","TDRD7"
"2623","HALLMARK_INTERFERON_GAMMA_RESPONSE","HIF1A"
"2624","HALLMARK_INTERFERON_GAMMA_RESPONSE","EIF4E3"
"2625","HALLMARK_INTERFERON_GAMMA_RESPONSE","VAMP8"
"2626","HALLMARK_INTERFERON_GAMMA_RESPONSE","PFKP"
"2627","HALLMARK_INTERFERON_GAMMA_RESPONSE","CD38"
"2628","HALLMARK_INTERFERON_GAMMA_RESPONSE","ZBP1"
"2629","HALLMARK_INTERFERON_GAMMA_RESPONSE","BANK1"
"2630","HALLMARK_INTERFERON_GAMMA_RESPONSE","TOR1B"
"2631","HALLMARK_INTERFERON_GAMMA_RESPONSE","RBCK1"
"2632","HALLMARK_INTERFERON_GAMMA_RESPONSE","PDE4B"
"2633","HALLMARK_INTERFERON_GAMMA_RESPONSE","MVP"
"2634","HALLMARK_INTERFERON_GAMMA_RESPONSE","IL7"
"2635","HALLMARK_INTERFERON_GAMMA_RESPONSE","BPGM"
"2636","HALLMARK_INTERFERON_GAMMA_RESPONSE","CMTR1"
"2637","HALLMARK_INTERFERON_GAMMA_RESPONSE","AUTS2"
"2638","HALLMARK_INTERFERON_GAMMA_RESPONSE","B2M"
"2639","HALLMARK_INTERFERON_GAMMA_RESPONSE","RIPK2"
"2640","HALLMARK_INTERFERON_GAMMA_RESPONSE","CD69"
"2641","HALLMARK_INTERFERON_GAMMA_RESPONSE","MYD88"
"2642","HALLMARK_INTERFERON_GAMMA_RESPONSE","PSMA2"
"2643","HALLMARK_INTERFERON_GAMMA_RESPONSE","PIM1"
"2644","HALLMARK_INTERFERON_GAMMA_RESPONSE","NOD1"
"2645","HALLMARK_INTERFERON_GAMMA_RESPONSE","CFH"
"2646","HALLMARK_INTERFERON_GAMMA_RESPONSE","TAPBP"
"2647","HALLMARK_INTERFERON_GAMMA_RESPONSE","SLC25A28"
"2648","HALLMARK_INTERFERON_GAMMA_RESPONSE","PTPN1"
"2649","HALLMARK_INTERFERON_GAMMA_RESPONSE","TNFAIP3"
"2650","HALLMARK_INTERFERON_GAMMA_RESPONSE","SSPN"
"2651","HALLMARK_INTERFERON_GAMMA_RESPONSE","NUP93"
"2652","HALLMARK_INTERFERON_GAMMA_RESPONSE","MTHFD2"
"2653","HALLMARK_INTERFERON_GAMMA_RESPONSE","CDKN1A"
"2654","HALLMARK_INTERFERON_GAMMA_RESPONSE","IRF4"
"2655","HALLMARK_INTERFERON_GAMMA_RESPONSE","NFKB1"
"2656","HALLMARK_INTERFERON_GAMMA_RESPONSE","BATF2"
"2657","HALLMARK_INTERFERON_GAMMA_RESPONSE","HLA-B"
"2658","HALLMARK_INTERFERON_GAMMA_RESPONSE","LATS2"
"2659","HALLMARK_INTERFERON_GAMMA_RESPONSE","IRF5"
"2660","HALLMARK_INTERFERON_GAMMA_RESPONSE","SLAMF7"
"2661","HALLMARK_INTERFERON_GAMMA_RESPONSE","ISOC1"
"2662","HALLMARK_INTERFERON_GAMMA_RESPONSE","P2RY14"
"2663","HALLMARK_INTERFERON_GAMMA_RESPONSE","STAT3"
"2664","HALLMARK_INTERFERON_GAMMA_RESPONSE","NCOA3"
"2665","HALLMARK_INTERFERON_GAMMA_RESPONSE","HLA-A"
"2666","HALLMARK_INTERFERON_GAMMA_RESPONSE","IL6"
"2667","HALLMARK_INTERFERON_GAMMA_RESPONSE","GZMA"
"2668","HALLMARK_INTERFERON_GAMMA_RESPONSE","IFNAR2"
"2669","HALLMARK_INTERFERON_GAMMA_RESPONSE","CD74"
"2670","HALLMARK_INTERFERON_GAMMA_RESPONSE","RAPGEF6"
"2671","HALLMARK_INTERFERON_GAMMA_RESPONSE","CASP4"
"2672","HALLMARK_INTERFERON_GAMMA_RESPONSE","FAS"
"2673","HALLMARK_INTERFERON_GAMMA_RESPONSE","OGFR"
"2674","HALLMARK_INTERFERON_GAMMA_RESPONSE","ARL4A"
"2675","HALLMARK_INTERFERON_GAMMA_RESPONSE","SRI"
"2676","HALLMARK_INTERFERON_GAMMA_RESPONSE","LYSMD2"
"2677","HALLMARK_INTERFERON_GAMMA_RESPONSE","CSF2RB"
"2678","HALLMARK_INTERFERON_GAMMA_RESPONSE","ST3GAL5"
"2679","HALLMARK_INTERFERON_GAMMA_RESPONSE","C1R"
"2680","HALLMARK_INTERFERON_GAMMA_RESPONSE","CASP3"
"2681","HALLMARK_INTERFERON_GAMMA_RESPONSE","CMKLR1"
"2682","HALLMARK_INTERFERON_GAMMA_RESPONSE","NFKBIA"
"2683","HALLMARK_INTERFERON_GAMMA_RESPONSE","METTL7B"
"2684","HALLMARK_INTERFERON_GAMMA_RESPONSE","ST8SIA4"
"2685","HALLMARK_INTERFERON_GAMMA_RESPONSE","XCL1"
"2686","HALLMARK_INTERFERON_GAMMA_RESPONSE","IL2RB"
"2687","HALLMARK_INTERFERON_GAMMA_RESPONSE","VAMP5"
"2688","HALLMARK_INTERFERON_GAMMA_RESPONSE","IL18BP"
"2689","HALLMARK_INTERFERON_GAMMA_RESPONSE","ZNFX1"
"2690","HALLMARK_INTERFERON_GAMMA_RESPONSE","ARID5B"
"2691","HALLMARK_INTERFERON_GAMMA_RESPONSE","APOL6"
"2692","HALLMARK_INTERFERON_GAMMA_RESPONSE","STAT4"
"2693","HALLMARK_APICAL_JUNCTION","ACTN1"
"2694","HALLMARK_APICAL_JUNCTION","CLDN7"
"2695","HALLMARK_APICAL_JUNCTION","ACTN3"
"2696","HALLMARK_APICAL_JUNCTION","CLDN19"
"2697","HALLMARK_APICAL_JUNCTION","DLG1"
"2698","HALLMARK_APICAL_JUNCTION","TJP1"
"2699","HALLMARK_APICAL_JUNCTION","COL17A1"
"2700","HALLMARK_APICAL_JUNCTION","NECTIN1"
"2701","HALLMARK_APICAL_JUNCTION","CLDN9"
"2702","HALLMARK_APICAL_JUNCTION","CDH3"
"2703","HALLMARK_APICAL_JUNCTION","CTNND1"
"2704","HALLMARK_APICAL_JUNCTION","CDH1"
"2705","HALLMARK_APICAL_JUNCTION","LIMA1"
"2706","HALLMARK_APICAL_JUNCTION","VCL"
"2707","HALLMARK_APICAL_JUNCTION","SHROOM2"
"2708","HALLMARK_APICAL_JUNCTION","NECTIN3"
"2709","HALLMARK_APICAL_JUNCTION","NECTIN2"
"2710","HALLMARK_APICAL_JUNCTION","CLDN14"
"2711","HALLMARK_APICAL_JUNCTION","PTPRC"
"2712","HALLMARK_APICAL_JUNCTION","THY1"
"2713","HALLMARK_APICAL_JUNCTION","VASP"
"2714","HALLMARK_APICAL_JUNCTION","ITGB1"
"2715","HALLMARK_APICAL_JUNCTION","ZYX"
"2716","HALLMARK_APICAL_JUNCTION","ACTN4"
"2717","HALLMARK_APICAL_JUNCTION","CLDN4"
"2718","HALLMARK_APICAL_JUNCTION","CADM3"
"2719","HALLMARK_APICAL_JUNCTION","ITGA3"
"2720","HALLMARK_APICAL_JUNCTION","NF2"
